order_date,model,qty,unit_price,note,source_file
2026-07-09,LS-7SSTPD-10MG,1280,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-7SSTPD-15MG,1560,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-7SSTPD-20MG,300,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-7SSTPD-7MB,400,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-HRGB-15MM-1.8M,300,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-HRGB-15MM-5M,600,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-HRGB-15MM-10M,160,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-PS2-6MM-5M,760,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-PS2-6MF-5M,760,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-USB-AMAF-1M,1200,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-USB-AMAF-1.8M,2200,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-USB-AMAF-5M,900,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-USB3.0-AMAM-1.8M,650,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-USB3.0-AMAM-5M,300,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-USB3.0-AMBM-5M,300,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-SER-25MM-1.8M,700,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-HDMI-NEMM-5M,500,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-HDMT-2M,1800,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-HDMT-10M,660,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-DVI19M-HDMI-5M,250,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-DP192-2M,1600,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-DP192-3M,600,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-DP192-5M,400,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-DP14N-5M,400,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-EXT310,160,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSP-EC-HDMI,1000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSN-BOOT-COVER-B,35000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-DC-RJ45PP-WHC,50000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSP-EIC-UJW,3000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSP-6IC-UJW,5000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSP-6IC-FJM,5000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSP-6IC-UKBK,2000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LSN-CAT6A-STP,50000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-CAT7-750G,12000,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-500H,100,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-750H,30,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1000H,30,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1200H,30,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1600H,10,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-750HB,20,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1000HB,20,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1200HB,20,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1600HB,10,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-2000HB,10,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-500HS,20,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-420HM,30,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1800HBS,10,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-1800HSQ,10,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-SHE-7520HS,100,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-SHE-1000HG (750H / 1000H 전용),50,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-SHE-1000D,50,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-SSHE-1620HSQ,50,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-CRM-HS1UB,200,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-2UBD,100,,,27526__new order-2026-0709-1.xlsx
2026-07-09,LS-6SFTP-300M,200,,remark=Addition; yellow_highlight,27526__new order-2026-0709-1.xlsx
2026-07-21,LS-6UTP-300MG,200,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTP-300MB,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTP-300MP,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-SSTP-CAT.6A-300M,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-5UTPD-5MG,6000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-5UTPD-10MG,2400,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-5UTPD-20MG,640,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTPD-3MG,7000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTPD-15MG,2100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTPD-20MG,2000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTPD-2MR,1800,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTPD-3MR,1400,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6UTPD-10MY,640,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-F6-UTPD-20M,350,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-F6UTPD-2MW,1500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-F6UTPD-10MW,900,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-F6UTPD-15MW,400,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-F6UTPD-20MW,420,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-F6-UTPD-0.5M,1500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6STPD-0.3M,3200,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6STPD-1M,4500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6STPD-3M,3500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6STPD-10M,1600,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6STPD-15M,1800,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6STPD-30M,320,,,27667__new order 2026-0721.xlsx
2026-07-21,LSP-7UTP-1M,1500,,,27667__new order 2026-0721.xlsx
2026-07-21,LSP-7UTP-2M,1800,,,27667__new order 2026-0721.xlsx
2026-07-21,LSP-7UTP-5M,600,,,27667__new order 2026-0721.xlsx
2026-07-21,LSP-7UTP-30M,140,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-7SSTPD-10MG,1280,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-7SSTPD-15MG,1560,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-7NSTPD-2M,400,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-CAT7-80MR,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HF705,900,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HF710,300,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-SER-9FF-10M,720,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-SER-9MF-10M,720,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AMAM-1M,3000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AMBM-1.8M,6600,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AMBM-5M,1350,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AM5P-5M,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AM5P-0.15M,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AMMIC-0.5M,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB-AMMIC-0.15M,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB2.0-AMAF-S2M,1500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-USB2.0-AMAF-S1M,2500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HDMI-HMM-20M,320,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HAP21AOC-20M,20,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HAP21AOC-30M,20,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-ST-MM-0.5M,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-ST-MM-5M,360,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-FOTT-3M,500,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-OM4-LCLC-10M,180,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-OM4-LCLC-15M,120,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-OM3-LCLC-30M,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-DP14N-3M,300,,,27667__new order 2026-0721.xlsx
2026-07-21,LSN-CON64,100000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HOOD-915L,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-PASS-DB9M,3000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-OUTLET-WP24N,2000,,,27667__new order 2026-0721.xlsx
2026-07-21,LSP-WP8DS-C6A,500,,,27667__new order 2026-0721.xlsx
2026-07-21,LSP-EIC-UKW,1000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-6PLB-24P19N,200,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-HT-314B,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-68R,300,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-DC-RJ45-BKC,20000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-DC-RJ45-WTC,20000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-DC-USBPE-WHC,50000,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-500HB,50,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-750HB,50,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-1000HB,30,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-1200HB,30,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-1800HB,10,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-2000HB,10,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-750HS,20,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-1200HS,20,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-500HO,20,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-SHE-1000HG (750H / 1000H 전용),50,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-SHE-1220HB,100,,,27667__new order 2026-0721.xlsx
2026-07-21,LS-FSB,400,,,27667__new order 2026-0721.xlsx
